id,start_date,flight,origin,destination,air_time,distance,airport
355,1/2/2019,AA-33,JFK,LAX,351,2475,Los Angeles Intl
356,1/2/2019,B6-643,JFK,SFO,335,2586,San Francisco Intl
357,1/2/2019,UA-1199,EWR,BOS,34,200,General Edward Lawrence Logan Intl
358,1/2/2019,AA-309,LGA,ORD,121,733,Chicago Ohare Intl
359,1/2/2019,AA-59,JFK,SFO,353,2586,San Francisco Intl
360,1/2/2019,UA-1296,EWR,MCO,144,937,Orlando Intl
361,1/2/2019,DL-807,EWR,ATL,128,746,Hartsfield Jackson Atlanta Intl
362,1/2/2019,UA-1668,EWR,SFO,350,2565,San Francisco Intl
363,1/2/2019,DL-2263,LGA,MCO,143,950,Orlando Intl
364,1/2/2019,B6-517,EWR,MCO,146,937,Orlando Intl
365,1/2/2019,B6-3,JFK,FLL,155,1069,Fort Lauderdale Hollywood Intl
366,1/2/2019,DL-2047,LGA,ATL,123,762,Hartsfield Jackson Atlanta Intl
367,1/2/2019,DL-1843,JFK,MIA,155,1089,Miami Intl
368,1/2/2019,US-1733,LGA,CLT,106,544,Charlotte Douglas Intl
369,1/2/2019,AA-2267,LGA,MIA,160,1096,Miami Intl
370,1/2/2019,B6-1172,EWR,BOS,38,200,General Edward Lawrence Logan Intl
371,1/2/2019,DL-1959,JFK,MCO,143,944,Orlando Intl
372,1/2/2019,DL-1271,JFK,FLL,170,1069,Fort Lauderdale Hollywood Intl
373,1/2/2019,DL-269,JFK,ATL,124,760,Hartsfield Jackson Atlanta Intl
374,1/2/2019,US-675,EWR,CLT,107,529,Charlotte Douglas Intl
375,1/2/2019,9E-3521,JFK,ORD,143,740,Chicago Ohare Intl
376,1/2/2019,AA-1838,JFK,BOS,37,187,General Edward Lawrence Logan Intl
377,1/2/2019,B6-219,JFK,CLT,108,541,Charlotte Douglas Intl
378,1/2/2019,UA-1067,EWR,LAX,343,2454,Los Angeles Intl
379,1/2/2019,AA-313,LGA,ORD,118,733,Chicago Ohare Intl
380,1/2/2019,MQ-4610,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl
381,1/2/2019,B6-905,JFK,ORD,138,740,Chicago Ohare Intl
382,1/2/2019,UA-572,JFK,LAX,340,2475,Los Angeles Intl
383,1/2/2019,UA-651,EWR,ORD,129,719,Chicago Ohare Intl
384,1/2/2019,UA-397,JFK,SFO,349,2586,San Francisco Intl
385,1/2/2019,AA-1,JFK,LAX,336,2475,Los Angeles Intl
386,1/2/2019,DL-120,JFK,LAX,310,2475,Los Angeles Intl
387,1/2/2019,AA-647,JFK,MIA,163,1089,Miami Intl
388,1/2/2019,DL-485,EWR,ATL,125,746,Hartsfield Jackson Atlanta Intl
389,1/2/2019,DL-1747,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl
390,1/2/2019,DL-2143,LGA,MIA,162,1096,Miami Intl
391,1/2/2019,UA-974,EWR,SFO,350,2565,San Francisco Intl
392,1/2/2019,UA-222,EWR,LAX,330,2454,Los Angeles Intl
393,1/2/2019,DL-1885,LGA,MCO,148,950,Orlando Intl
394,1/2/2019,UA-235,EWR,ORD,107,719,Chicago Ohare Intl
395,1/2/2019,B6-17,JFK,FLL,160,1069,Fort Lauderdale Hollywood Intl
396,1/2/2019,US-1429,LGA,CLT,100,544,Charlotte Douglas Intl
397,1/2/2019,MQ-4582,LGA,CLT,94,544,Charlotte Douglas Intl
398,1/2/2019,B6-1004,JFK,BOS,39,187,General Edward Lawrence Logan Intl
399,1/2/2019,B6-375,LGA,FLL,162,1076,Fort Lauderdale Hollywood Intl
400,1/2/2019,US-487,JFK,CLT,103,541,Charlotte Douglas Intl
401,1/2/2019,UA-279,EWR,FLL,161,1065,Fort Lauderdale Hollywood Intl
402,1/2/2019,AA-319,LGA,ORD,119,733,Chicago Ohare Intl
403,1/2/2019,MQ-4654,LGA,ATL,121,762,Hartsfield Jackson Atlanta Intl
404,1/2/2019,DL-1765,JFK,SFO,362,2586,San Francisco Intl
405,1/2/2019,UA-1623,EWR,MCO,147,937,Orlando Intl
406,1/2/2019,DL-2379,LGA,FLL,159,1076,Fort Lauderdale Hollywood Intl
407,1/2/2019,B6-503,EWR,FLL,175,1065,Fort Lauderdale Hollywood Intl
408,1/2/2019,B6-679,JFK,LAX,326,2475,Los Angeles Intl
409,1/2/2019,US-1177,LGA,CLT,103,544,Charlotte Douglas Intl
410,1/2/2019,US-1441,JFK,CLT,111,541,Charlotte Douglas Intl
411,1/2/2019,MQ-3795,EWR,ORD,112,719,Chicago Ohare Intl
412,1/2/2019,US-1103,EWR,CLT,104,529,Charlotte Douglas Intl
413,1/2/2019,DL-1847,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
414,1/2/2019,B6-1026,JFK,BOS,35,187,General Edward Lawrence Logan Intl
415,1/2/2019,DL-2343,EWR,ATL,126,746,Hartsfield Jackson Atlanta Intl
416,1/2/2019,UA-1702,EWR,BOS,40,200,General Edward Lawrence Logan Intl
417,1/2/2019,B6-31,JFK,MCO,146,944,Orlando Intl
418,1/2/2019,UA-1294,EWR,FLL,181,1065,Fort Lauderdale Hollywood Intl
419,1/2/2019,AA-19,JFK,LAX,344,2475,Los Angeles Intl
420,1/2/2019,UA-375,EWR,ORD,111,719,Chicago Ohare Intl
421,1/2/2019,B6-373,LGA,FLL,158,1076,Fort Lauderdale Hollywood Intl
422,1/2/2019,UA-460,EWR,SFO,310,2565,San Francisco Intl
423,1/2/2019,DL-1785,LGA,MCO,143,950,Orlando Intl
424,1/2/2019,US-2124,LGA,BOS,34,184,General Edward Lawrence Logan Intl
425,1/2/2019,B6-41,JFK,MCO,144,944,Orlando Intl
426,1/2/2019,DL-1647,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl
427,1/2/2019,B6-641,JFK,SFO,330,2586,San Francisco Intl
428,1/2/2019,UA-642,JFK,SFO,340,2586,San Francisco Intl
429,1/2/2019,AA-2099,LGA,MIA,168,1096,Miami Intl
430,1/2/2019,AA-321,LGA,ORD,116,733,Chicago Ohare Intl
431,1/2/2019,DL-2071,LGA,MIA,167,1096,Miami Intl
432,1/2/2019,DL-695,JFK,MCO,144,944,Orlando Intl
433,1/2/2019,AA-327,LGA,ORD,133,733,Chicago Ohare Intl
434,1/2/2019,US-1085,LGA,CLT,104,544,Charlotte Douglas Intl
435,1/2/2019,UA-703,JFK,LAX,332,2475,Los Angeles Intl
436,1/2/2019,B6-1,JFK,FLL,175,1069,Fort Lauderdale Hollywood Intl
437,1/2/2019,AA-1623,EWR,MIA,154,1085,Miami Intl
438,1/2/2019,DL-401,EWR,ATL,128,746,Hartsfield Jackson Atlanta Intl
439,1/2/2019,B6-523,EWR,MCO,140,937,Orlando Intl
440,1/2/2019,DL-863,JFK,LAX,348,2475,Los Angeles Intl
441,1/2/2019,MQ-4658,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl
442,1/2/2019,UA-1248,EWR,BOS,36,200,General Edward Lawrence Logan Intl
443,1/2/2019,B6-1174,EWR,BOS,35,200,General Edward Lawrence Logan Intl
444,1/2/2019,DL-1443,LGA,FLL,161,1076,Fort Lauderdale Hollywood Intl
445,1/2/2019,US-1443,JFK,CLT,110,541,Charlotte Douglas Intl
446,1/2/2019,AA-3,JFK,LAX,341,2475,Los Angeles Intl
447,1/2/2019,UA-1037,EWR,MCO,148,937,Orlando Intl
448,1/2/2019,EV-3850,EWR,ATL,134,746,Hartsfield Jackson Atlanta Intl
449,1/2/2019,B6-673,JFK,LAX,337,2475,Los Angeles Intl
450,1/2/2019,MQ-3697,EWR,ORD,118,719,Chicago Ohare Intl
451,1/2/2019,UA-391,EWR,SFO,316,2565,San Francisco Intl
452,1/2/2019,AA-2253,LGA,MIA,158,1096,Miami Intl
453,1/2/2019,AA-1850,JFK,BOS,36,187,General Edward Lawrence Logan Intl
454,1/2/2019,DL-781,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
455,1/2/2019,US-1459,LGA,CLT,104,544,Charlotte Douglas Intl
456,1/2/2019,B6-85,JFK,FLL,166,1069,Fort Lauderdale Hollywood Intl
457,1/2/2019,DL-673,EWR,ATL,126,746,Hartsfield Jackson Atlanta Intl
458,1/2/2019,UA-1186,EWR,MIA,159,1085,Miami Intl
459,1/2/2019,UA-1200,EWR,ORD,136,719,Chicago Ohare Intl
460,1/2/2019,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl
461,1/2/2019,AA-329,LGA,ORD,135,733,Chicago Ohare Intl
462,1/2/2019,US-1615,EWR,CLT,109,529,Charlotte Douglas Intl
463,1/2/2019,B6-393,LGA,MCO,144,950,Orlando Intl
464,1/2/2019,UA-1425,EWR,LAX,340,2454,Los Angeles Intl
465,1/2/2019,B6-505,EWR,FLL,164,1065,Fort Lauderdale Hollywood Intl
466,1/2/2019,DL-2043,JFK,ATL,130,760,Hartsfield Jackson Atlanta Intl
467,1/2/2019,B6-525,EWR,MCO,148,937,Orlando Intl
468,1/2/2019,UA-1164,EWR,FLL,172,1065,Fort Lauderdale Hollywood Intl
469,1/2/2019,EV-4135,EWR,CLT,105,529,Charlotte Douglas Intl
470,1/2/2019,AA-117,JFK,LAX,344,2475,Los Angeles Intl
471,1/2/2019,DL-1947,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
472,1/2/2019,AA-1073,LGA,MIA,158,1096,Miami Intl
473,1/2/2019,DL-1685,LGA,MCO,150,950,Orlando Intl
474,1/2/2019,AA-2041,JFK,MIA,159,1089,Miami Intl
475,1/2/2019,MQ-4577,LGA,CLT,103,544,Charlotte Douglas Intl
476,1/2/2019,B6-1783,JFK,MCO,163,944,Orlando Intl
477,1/2/2019,DL-2068,JFK,BOS,36,187,General Edward Lawrence Logan Intl
478,1/2/2019,DL-981,LGA,MIA,160,1096,Miami Intl
479,1/2/2019,MQ-3728,EWR,ORD,111,719,Chicago Ohare Intl
480,1/2/2019,UA-468,EWR,MCO,150,937,Orlando Intl
481,1/2/2019,UA-257,JFK,SFO,341,2586,San Francisco Intl
482,1/2/2019,UA-1187,EWR,ORD,135,719,Chicago Ohare Intl
483,1/2/2019,DL-2247,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl
484,1/2/2019,DL-2079,LGA,FLL,154,1076,Fort Lauderdale Hollywood Intl
485,1/2/2019,DL-1322,JFK,SFO,347,2586,San Francisco Intl
486,1/2/2019,US-1445,LGA,CLT,94,544,Charlotte Douglas Intl
487,1/2/2019,9E-3793,JFK,CLT,93,541,Charlotte Douglas Intl
488,1/2/2019,UA-1121,EWR,FLL,158,1065,Fort Lauderdale Hollywood Intl
489,1/2/2019,B6-377,LGA,FLL,168,1076,Fort Lauderdale Hollywood Intl
490,1/2/2019,AA-1925,LGA,MIA,161,1096,Miami Intl
491,1/2/2019,B6-1010,JFK,BOS,36,187,General Edward Lawrence Logan Intl
492,1/2/2019,UA-1687,EWR,MCO,143,937,Orlando Intl
493,1/2/2019,AA-337,LGA,ORD,124,733,Chicago Ohare Intl
494,1/2/2019,MQ-4669,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
495,1/2/2019,US-720,EWR,CLT,91,529,Charlotte Douglas Intl
496,1/2/2019,DL-2347,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
497,1/2/2019,DL-1467,JFK,LAX,341,2475,Los Angeles Intl
498,1/2/2019,US-2132,LGA,BOS,41,184,General Edward Lawrence Logan Intl
499,1/2/2019,UA-984,EWR,BOS,44,200,General Edward Lawrence Logan Intl
500,1/2/2019,AA-1769,JFK,MIA,163,1089,Miami Intl
501,1/2/2019,UA-1629,EWR,ORD,129,719,Chicago Ohare Intl
502,1/2/2019,UA-1600,EWR,LAX,346,2454,Los Angeles Intl
503,1/2/2019,UA-530,JFK,LAX,341,2475,Los Angeles Intl
504,1/2/2019,B6-153,JFK,MCO,150,944,Orlando Intl
505,1/2/2019,US-1665,LGA,CLT,94,544,Charlotte Douglas Intl
506,1/2/2019,MQ-4579,LGA,CLT,91,544,Charlotte Douglas Intl
507,1/2/2019,AA-1039,JFK,FLL,159,1069,Fort Lauderdale Hollywood Intl
508,1/2/2019,AA-85,JFK,SFO,354,2586,San Francisco Intl
509,1/2/2019,B6-61,JFK,FLL,170,1069,Fort Lauderdale Hollywood Intl
510,1/2/2019,UA-289,EWR,MCO,150,937,Orlando Intl
511,1/2/2019,DL-4,JFK,MCO,150,944,Orlando Intl
512,1/2/2019,DL-507,LGA,MCO,152,950,Orlando Intl
513,1/2/2019,9E-3338,JFK,ORD,150,740,Chicago Ohare Intl
514,1/2/2019,DL-1942,EWR,ATL,129,746,Hartsfield Jackson Atlanta Intl
515,1/2/2019,B6-917,JFK,ORD,151,740,Chicago Ohare Intl
516,1/2/2019,DL-95,JFK,ATL,119,760,Hartsfield Jackson Atlanta Intl
517,1/2/2019,AA-1467,LGA,MIA,155,1096,Miami Intl
518,1/2/2019,UA-1242,EWR,FLL,168,1065,Fort Lauderdale Hollywood Intl
519,1/2/2019,B6-509,EWR,FLL,170,1065,Fort Lauderdale Hollywood Intl
520,1/2/2019,UA-80,EWR,MIA,161,1085,Miami Intl
521,1/2/2019,UA-1215,LGA,ORD,125,733,Chicago Ohare Intl
522,1/2/2019,UA-479,EWR,BOS,38,200,General Edward Lawrence Logan Intl
523,1/2/2019,9E-3331,JFK,BOS,46,187,General Edward Lawrence Logan Intl
524,1/2/2019,DL-1411,JFK,FLL,165,1069,Fort Lauderdale Hollywood Intl
525,1/2/2019,DL-847,LGA,ATL,126,762,Hartsfield Jackson Atlanta Intl
526,1/2/2019,AA-179,JFK,SFO,346,2586,San Francisco Intl
527,1/2/2019,B6-157,JFK,MCO,151,944,Orlando Intl
528,1/2/2019,AA-341,LGA,ORD,129,733,Chicago Ohare Intl
529,1/2/2019,UA-315,EWR,SFO,333,2565,San Francisco Intl
530,1/2/2019,B6-675,JFK,LAX,321,2475,Los Angeles Intl
531,1/2/2019,DL-161,JFK,MIA,157,1089,Miami Intl
532,1/2/2019,MQ-3695,EWR,ORD,115,719,Chicago Ohare Intl
533,1/2/2019,UA-1641,EWR,MCO,142,937,Orlando Intl
534,1/2/2019,AA-1790,JFK,BOS,45,187,General Edward Lawrence Logan Intl
535,1/2/2019,B6-1085,JFK,CLT,91,541,Charlotte Douglas Intl
536,1/2/2019,B6-1176,EWR,BOS,38,200,General Edward Lawrence Logan Intl
537,1/2/2019,DL-31,JFK,SFO,343,2586,San Francisco Intl
538,1/2/2019,UA-627,LGA,ORD,138,733,Chicago Ohare Intl
539,1/2/2019,US-1447,LGA,CLT,100,544,Charlotte Douglas Intl
540,1/2/2019,UA-342,EWR,LAX,332,2454,Los Angeles Intl
541,1/2/2019,EV-5132,EWR,ATL,125,746,Hartsfield Jackson Atlanta Intl
542,1/2/2019,AA-181,JFK,LAX,335,2475,Los Angeles Intl
543,1/2/2019,AA-1351,JFK,ORD,125,740,Chicago Ohare Intl
544,1/2/2019,DL-1779,LGA,FLL,159,1076,Fort Lauderdale Hollywood Intl
545,1/2/2019,DL-1499,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl
546,1/2/2019,DL-513,JFK,LAX,381,2475,Los Angeles Intl
547,1/2/2019,AA-543,JFK,MIA,156,1089,Miami Intl
548,1/2/2019,US-449,EWR,CLT,91,529,Charlotte Douglas Intl
549,1/2/2019,DL-1139,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl
550,1/2/2019,UA-512,JFK,SFO,328,2586,San Francisco Intl
551,1/2/2019,MQ-4661,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl
552,1/2/2019,AA-345,LGA,ORD,127,733,Chicago Ohare Intl
553,1/2/2019,UA-1109,EWR,MCO,143,937,Orlando Intl
554,1/2/2019,B6-9,JFK,MCO,153,944,Orlando Intl
555,1/2/2019,DL-1585,LGA,MCO,157,950,Orlando Intl
556,1/2/2019,UA-535,JFK,LAX,325,2475,Los Angeles Intl
557,1/2/2019,UA-1177,EWR,ORD,134,719,Chicago Ohare Intl
558,1/2/2019,B6-1016,JFK,BOS,43,187,General Edward Lawrence Logan Intl
559,1/2/2019,AA-1813,JFK,MCO,149,944,Orlando Intl
560,1/2/2019,B6-15,JFK,FLL,159,1069,Fort Lauderdale Hollywood Intl
561,1/2/2019,AA-177,JFK,SFO,348,2586,San Francisco Intl
562,1/2/2019,AA-1999,EWR,MIA,161,1085,Miami Intl
563,1/2/2019,B6-989,JFK,FLL,160,1069,Fort Lauderdale Hollywood Intl
564,1/2/2019,DL-1047,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl
565,1/2/2019,EV-4705,EWR,ATL,137,746,Hartsfield Jackson Atlanta Intl
566,1/2/2019,UA-1209,EWR,LAX,341,2454,Los Angeles Intl
567,1/2/2019,UA-1158,LGA,ORD,129,733,Chicago Ohare Intl
568,1/2/2019,AA-1611,LGA,MIA,164,1096,Miami Intl
569,1/2/2019,UA-979,EWR,SFO,355,2565,San Francisco Intl
570,1/2/2019,UA-597,EWR,ORD,137,719,Chicago Ohare Intl
571,1/2/2019,US-1973,EWR,CLT,99,529,Charlotte Douglas Intl
572,1/2/2019,DL-926,EWR,ATL,122,746,Hartsfield Jackson Atlanta Intl
573,1/2/2019,B6-391,LGA,MCO,158,950,Orlando Intl
574,1/2/2019,UA-1292,EWR,FLL,161,1065,Fort Lauderdale Hollywood Intl
575,1/2/2019,US-373,JFK,CLT,95,541,Charlotte Douglas Intl
576,1/2/2019,DL-904,JFK,BOS,38,187,General Edward Lawrence Logan Intl
577,1/2/2019,UA-389,JFK,SFO,339,2586,San Francisco Intl
578,1/2/2019,AA-119,EWR,LAX,349,2454,Los Angeles Intl
579,1/2/2019,MQ-3730,EWR,ORD,123,719,Chicago Ohare Intl
580,1/2/2019,DL-947,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl
581,1/2/2019,DL-951,JFK,ATL,127,760,Hartsfield Jackson Atlanta Intl
582,1/2/2019,DL-87,JFK,LAX,371,2475,Los Angeles Intl
583,1/2/2019,B6-155,JFK,MCO,154,944,Orlando Intl
584,1/2/2019,US-1491,LGA,CLT,93,544,Charlotte Douglas Intl
585,1/2/2019,DL-2159,JFK,MCO,151,944,Orlando Intl
586,1/2/2019,AA-21,JFK,LAX,333,2475,Los Angeles Intl
587,1/2/2019,AA-353,LGA,ORD,123,733,Chicago Ohare Intl
588,1/2/2019,UA-1059,EWR,SFO,344,2565,San Francisco Intl
589,1/2/2019,9E-3359,JFK,ORD,143,740,Chicago Ohare Intl
590,1/2/2019,DL-1485,LGA,MCO,153,950,Orlando Intl
591,1/2/2019,DL-1967,JFK,MIA,158,1089,Miami Intl
592,1/2/2019,B6-527,EWR,MCO,150,937,Orlando Intl
593,1/2/2019,EV-4153,EWR,CLT,97,529,Charlotte Douglas Intl
594,1/2/2019,DL-853,JFK,SFO,341,2586,San Francisco Intl
595,1/2/2019,UA-762,EWR,BOS,39,200,General Edward Lawrence Logan Intl
596,1/2/2019,9E-3798,JFK,CLT,93,541,Charlotte Douglas Intl
597,1/2/2019,B6-381,LGA,FLL,165,1076,Fort Lauderdale Hollywood Intl
598,1/2/2019,AA-359,LGA,ORD,130,733,Chicago Ohare Intl
599,1/2/2019,DL-1147,LGA,ATL,125,762,Hartsfield Jackson Atlanta Intl
600,1/2/2019,B6-645,JFK,SFO,320,2586,San Francisco Intl
601,1/2/2019,UA-695,LGA,ORD,137,733,Chicago Ohare Intl
602,1/2/2019,AA-1709,LGA,MIA,155,1096,Miami Intl
603,1/2/2019,UA-1680,EWR,MIA,164,1085,Miami Intl
604,1/2/2019,DL-1854,LGA,FLL,152,1076,Fort Lauderdale Hollywood Intl
605,1/2/2019,MQ-4662,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl
606,1/2/2019,AA-1762,JFK,BOS,42,187,General Edward Lawrence Logan Intl
607,1/2/2019,B6-47,JFK,FLL,160,1069,Fort Lauderdale Hollywood Intl
608,1/2/2019,DL-1447,JFK,ATL,127,760,Hartsfield Jackson Atlanta Intl
609,1/2/2019,DL-1318,JFK,FLL,158,1069,Fort Lauderdale Hollywood Intl
610,1/2/2019,UA-926,EWR,MCO,151,937,Orlando Intl
611,1/2/2019,UA-1595,EWR,LAX,345,2454,Los Angeles Intl
612,1/2/2019,AA-371,LGA,ORD,126,733,Chicago Ohare Intl
613,1/2/2019,B6-677,JFK,LAX,316,2475,Los Angeles Intl
614,1/2/2019,MQ-3744,EWR,ORD,128,719,Chicago Ohare Intl
615,1/2/2019,UA-299,EWR,SFO,316,2565,San Francisco Intl
616,1/2/2019,B6-227,EWR,MCO,146,937,Orlando Intl
617,1/2/2019,B6-399,LGA,MCO,148,950,Orlando Intl
618,1/2/2019,DL-2363,JFK,LAX,367,2475,Los Angeles Intl
619,1/2/2019,MQ-4584,LGA,CLT,92,544,Charlotte Douglas Intl
620,1/2/2019,UA-1422,EWR,FLL,156,1065,Fort Lauderdale Hollywood Intl
621,1/2/2019,UA-1108,EWR,BOS,41,200,General Edward Lawrence Logan Intl
622,1/2/2019,B6-529,EWR,MCO,146,937,Orlando Intl
623,1/2/2019,B6-383,LGA,FLL,158,1076,Fort Lauderdale Hollywood Intl
624,1/2/2019,AA-185,JFK,LAX,340,2475,Los Angeles Intl
625,1/2/2019,B6-515,EWR,FLL,153,1065,Fort Lauderdale Hollywood Intl
626,1/2/2019,DL-2139,LGA,MIA,159,1096,Miami Intl
627,1/2/2019,B6-11,JFK,FLL,159,1069,Fort Lauderdale Hollywood Intl
628,1/2/2019,DL-1247,LGA,ATL,124,762,Hartsfield Jackson Atlanta Intl
629,1/2/2019,B6-43,JFK,MCO,140,944,Orlando Intl
630,1/2/2019,EV-4935,EWR,ATL,NA,746,Hartsfield Jackson Atlanta Intl
631,1/2/2019,AA-133,JFK,LAX,NA,2475,Los Angeles Intl
632,1/2/2019,UA-623,EWR,ORD,NA,719,Chicago Ohare Intl
633,1/3/2019,US-1030,EWR,CLT,94,529,Charlotte Douglas Intl
634,1/3/2019,AA-1141,JFK,MIA,158,1089,Miami Intl
635,1/3/2019,B6-79,JFK,MCO,152,944,Orlando Intl
636,1/3/2019,B6-125,JFK,FLL,164,1069,Fort Lauderdale Hollywood Intl
637,1/3/2019,MQ-4650,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl
638,1/3/2019,MQ-3768,EWR,ORD,128,719,Chicago Ohare Intl
639,1/3/2019,B6-371,LGA,FLL,163,1076,Fort Lauderdale Hollywood Intl
640,1/3/2019,DL-461,LGA,ATL,128,762,Hartsfield Jackson Atlanta Intl
641,1/3/2019,AA-301,LGA,ORD,132,733,Chicago Ohare Intl
642,1/3/2019,UA-303,JFK,SFO,324,2586,San Francisco Intl
643,1/3/2019,AA-1895,EWR,MIA,159,1085,Miami Intl
644,1/3/2019,AA-1837,LGA,MIA,167,1096,Miami Intl
645,1/3/2019,DL-575,EWR,ATL,135,746,Hartsfield Jackson Atlanta Intl
646,1/3/2019,DL-2057,JFK,ATL,135,760,Hartsfield Jackson Atlanta Intl
647,1/3/2019,US-1567,JFK,CLT,98,541,Charlotte Douglas Intl
648,1/3/2019,UA-1570,JFK,LAX,335,2475,Los Angeles Intl
649,1/3/2019,B6-507,EWR,FLL,160,1065,Fort Lauderdale Hollywood Intl
650,1/3/2019,US-1019,EWR,CLT,99,529,Charlotte Douglas Intl
651,1/3/2019,EV-3849,EWR,CLT,98,529,Charlotte Douglas Intl
652,1/3/2019,UA-772,EWR,MIA,174,1085,Miami Intl
653,1/3/2019,US-1433,LGA,CLT,103,544,Charlotte Douglas Intl
654,1/3/2019,UA-1483,EWR,BOS,35,200,General Edward Lawrence Logan Intl
655,1/3/2019,MQ-4576,LGA,CLT,98,544,Charlotte Douglas Intl
656,1/3/2019,UA-1528,EWR,SFO,331,2565,San Francisco Intl
657,1/3/2019,B6-1002,JFK,BOS,37,187,General Edward Lawrence Logan Intl
658,1/3/2019,US-926,EWR,CLT,97,529,Charlotte Douglas Intl
659,1/3/2019,B6-389,LGA,MCO,154,950,Orlando Intl
660,1/3/2019,DL-1865,JFK,SFO,339,2586,San Francisco Intl
661,1/3/2019,DL-2285,LGA,MCO,158,950,Orlando Intl
662,1/3/2019,DL-1547,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl
663,1/3/2019,DL-2003,LGA,MIA,168,1096,Miami Intl
664,1/3/2019,DL-763,JFK,LAX,319,2475,Los Angeles Intl
665,1/3/2019,AA-1815,JFK,MCO,158,944,Orlando Intl
666,1/3/2019,B6-981,JFK,FLL,165,1069,Fort Lauderdale Hollywood Intl
667,1/3/2019,DL-1879,LGA,FLL,164,1076,Fort Lauderdale Hollywood Intl
668,1/3/2019,UA-1162,EWR,ORD,126,719,Chicago Ohare Intl
669,1/3/2019,B6-671,JFK,LAX,313,2475,Los Angeles Intl
670,1/3/2019,UA-1701,EWR,FLL,167,1065,Fort Lauderdale Hollywood Intl
671,1/3/2019,UA-604,EWR,LAX,307,2454,Los Angeles Intl
672,1/3/2019,UA-1524,EWR,MCO,158,937,Orlando Intl
673,1/3/2019,UA-550,LGA,ORD,134,733,Chicago Ohare Intl
674,1/3/2019,AA-443,JFK,MIA,169,1089,Miami Intl
675,1/3/2019,AA-825,JFK,FLL,171,1069,Fort Lauderdale Hollywood Intl
676,1/3/2019,UA-799,JFK,SFO,336,2586,San Francisco Intl
677,1/3/2019,B6-987,JFK,MCO,156,944,Orlando Intl
678,1/3/2019,MQ-3737,EWR,ORD,134,719,Chicago Ohare Intl
679,1/3/2019,DL-807,EWR,ATL,132,746,Hartsfield Jackson Atlanta Intl
680,1/3/2019,AA-33,JFK,LAX,313,2475,Los Angeles Intl
681,1/3/2019,EV-4106,EWR,ATL,133,746,Hartsfield Jackson Atlanta Intl
682,1/3/2019,AA-59,JFK,SFO,336,2586,San Francisco Intl
683,1/3/2019,B6-643,JFK,SFO,327,2586,San Francisco Intl
684,1/3/2019,UA-549,EWR,ORD,129,719,Chicago Ohare Intl
685,1/3/2019,DL-2047,LGA,ATL,127,762,Hartsfield Jackson Atlanta Intl
686,1/3/2019,B6-517,EWR,MCO,158,937,Orlando Intl
687,1/3/2019,DL-2143,JFK,MIA,163,1089,Miami Intl
688,1/3/2019,UA-397,JFK,SFO,337,2586,San Francisco Intl
689,1/3/2019,B6-3,JFK,FLL,165,1069,Fort Lauderdale Hollywood Intl
690,1/3/2019,DL-1271,JFK,FLL,172,1069,Fort Lauderdale Hollywood Intl
691,1/3/2019,US-1733,LGA,CLT,103,544,Charlotte Douglas Intl
692,1/3/2019,B6-1172,EWR,BOS,36,200,General Edward Lawrence Logan Intl
693,1/3/2019,AA-1838,JFK,BOS,34,187,General Edward Lawrence Logan Intl
694,1/3/2019,DL-1959,JFK,MCO,157,944,Orlando Intl
695,1/3/2019,DL-269,JFK,ATL,134,760,Hartsfield Jackson Atlanta Intl
696,1/3/2019,US-675,EWR,CLT,99,529,Charlotte Douglas Intl
697,1/3/2019,9E-3521,JFK,ORD,123,740,Chicago Ohare Intl
698,1/3/2019,US-487,JFK,CLT,102,541,Charlotte Douglas Intl
699,1/3/2019,UA-871,JFK,LAX,321,2475,Los Angeles Intl
700,1/3/2019,B6-905,JFK,ORD,133,740,Chicago Ohare Intl
701,1/3/2019,UA-341,EWR,FLL,189,1065,Fort Lauderdale Hollywood Intl
702,1/3/2019,UA-457,EWR,MCO,158,937,Orlando Intl
703,1/3/2019,MQ-4610,LGA,ATL,129,762,Hartsfield Jackson Atlanta Intl
704,1/3/2019,9E-3422,JFK,BOS,33,187,General Edward Lawrence Logan Intl
705,1/3/2019,UA-1517,EWR,SFO,324,2565,San Francisco Intl
706,1/3/2019,UA-1268,EWR,BOS,39,200,General Edward Lawrence Logan Intl
707,1/3/2019,AA-2279,LGA,MIA,167,1096,Miami Intl
